date,equal_weight,inverse_downside_vol,erc
2014-07-23,1.0291215101069355,1.0312714064748563,1.03359741043602
2014-07-24,1.032918696222252,1.0331749870623157,1.0351376262085477
2014-07-25,1.036139894461834,1.034638645309151,1.0362232828903908
2014-07-28,1.0474866725998555,1.041004916403547,1.0418052468742558
2014-07-29,1.052627141073868,1.0434592843642165,1.0441238428015425
2014-07-30,1.0499658258034197,1.041319473504751,1.0421820379713431
2014-07-31,1.05197649726346,1.0419511850596657,1.0424393871553412
2014-08-01,1.046941752915311,1.0389545468135863,1.0396309828819175
2014-08-04,1.0536161630377094,1.0440909562795708,1.044299065955058
2014-08-05,1.055060180571881,1.0447430871489367,1.0449384608972743
2014-08-06,1.0530781668637372,1.0431127647594252,1.0434688337601943
2014-08-07,1.0511937378897864,1.0413399503240854,1.0420618367668035
2014-08-08,1.0546370615172282,1.0435897389346036,1.044326133372979
2014-08-11,1.05895305586934,1.0466600705769058,1.0469324194431506
2014-08-12,1.0574435608727133,1.045551242174291,1.0458473278828717
2014-08-13,1.0561568738606564,1.0447227133685064,1.0449841319447843
2014-08-14,1.0512655221409088,1.0422273593029519,1.0427207527518942
2014-08-15,1.0550112659424025,1.0449665012535418,1.0451813972477824
2014-08-18,1.0583849056108967,1.0469682983100908,1.0470048397226528
2014-08-19,1.0602247043396062,1.0481107916717,1.0480737280891221
2014-08-20,1.0577267744366254,1.0461859911029343,1.0462455064729237
2014-08-21,1.0580300971443632,1.0461266800768263,1.0461414863735867
2014-08-22,1.0610718197826188,1.0481675842950673,1.0479849272905208
2014-08-25,1.0575066811655056,1.0461106411779602,1.0461561159845325
2014-08-26,1.051774088242031,1.0426593454676663,1.0429888921432153
2014-08-27,1.0513887288468913,1.0422376601550214,1.0425946750624944
2014-08-28,1.0470583867510694,1.039538738733676,1.04006148953754
2014-08-29,1.0508447368337301,1.041910511489372,1.0421250023400417
2014-09-01,1.053403749918212,1.0432745023260912,1.0432409881500762
2014-09-02,1.0607244008639432,1.0478905952341888,1.0472781483852467
2014-09-03,1.0605298860971086,1.0473089090380754,1.0464151436815319
2014-09-04,1.0627217770248758,1.0487662910368416,1.0475927114278556
2014-09-05,1.0635924154048182,1.0495276057759133,1.0480706108048194
2014-09-09,1.0616400232798773,1.048489052181416,1.0470150982415973
2014-09-10,1.057873639004899,1.0459614352919708,1.0446500533271164
2014-09-11,1.0531418978072964,1.0429209091037017,1.0418042692201908
2014-09-12,1.0580822839111714,1.0455477316686357,1.0441135406600968
2014-09-15,1.058419646331265,1.0463960741258096,1.0448895057071756
2014-09-16,1.0513811803100883,1.042329892351075,1.0416323970821455
2014-09-17,1.0560524610445912,1.0464701798005003,1.0455488333111567
2014-09-18,1.0550120848172013,1.047232539668292,1.0460943338089657
2014-09-19,1.0570315599951436,1.0520724218857556,1.0513073778920343
2014-09-22,1.0439298520290379,1.0445490984372292,1.0444931994072921
2014-09-23,1.0490298993504146,1.0479020819081608,1.04745782171706
2014-09-24,1.054781799784612,1.050985586708976,1.0499952844265559
2014-09-25,1.054717990396775,1.0510351947842658,1.0500194979883781
2014-09-26,1.0552127532844653,1.052276471031363,1.0512804158583673
2014-09-29,1.0545616619528457,1.0521535851737986,1.0510332867229886
2014-09-30,1.058696485160492,1.0545220461804519,1.0533236126019636
2014-10-08,1.0585787628451362,1.054204200388704,1.0530171143488611
2014-10-09,1.0598724461716091,1.0540874956452928,1.052799157478933
2014-10-10,1.0508639519516412,1.049665324022331,1.0490915288110951
2014-10-13,1.0522858842444012,1.0511706263814324,1.0506471180719186
2014-10-14,1.0572689353065343,1.055857415370369,1.055651275209674
2014-10-15,1.0590964404477097,1.059515872680509,1.0592976656514992
2014-10-16,1.0549965068946654,1.0609022494988674,1.0619583643408512
2014-10-17,1.0508258296958055,1.0582347627454713,1.059668233675798
2014-10-20,1.0548817751935105,1.0624962053398268,1.0637295823823805
2014-10-21,1.055134265968103,1.0645381564773122,1.066403647946473
2014-10-22,1.0541595808093727,1.0627915347951435,1.0646945513405377
2014-10-23,1.0492316007118374,1.0598037376318574,1.0621663173460365
2014-10-24,1.0522456821271684,1.0609687200364737,1.0632089281295196
2014-10-27,1.0497468738611306,1.0601284247956653,1.062777023259242
2014-10-28,1.0611075237076506,1.0676462376756477,1.0699247821771614
2014-10-29,1.06957670298431,1.0726962769576762,1.0743000528379585
2014-10-30,1.0709843048505046,1.0739742291182448,1.075896628116933
2014-10-31,1.0754882497921752,1.078209565970577,1.080550732318929
2014-11-03,1.069320551826839,1.0770448190315316,1.0797037821138256
2014-11-04,1.066927864924226,1.0775047436672116,1.0801315932067483
2014-11-05,1.0599720980429679,1.075456478036389,1.0787881875210117
2014-11-06,1.0637860135062722,1.0772030092718738,1.0803269819092929
2014-11-07,1.0662283358003273,1.0826552301597914,1.0866645959909798
2014-11-10,1.0791918892113477,1.0899864096924194,1.092736715458156
2014-11-11,1.0696421142116574,1.0870403529062376,1.0906563269869378
2014-11-12,1.0803881391637993,1.0908725280240035,1.0935470967807541
2014-11-13,1.0765470981677765,1.087723649647236,1.0908894826203959
2014-11-14,1.0711351866251746,1.0837092518665616,1.0873346044249856
2014-11-17,1.073484928861447,1.085221392593507,1.0886823844079676
2014-11-18,1.0729437378767546,1.0877563882996932,1.092737082730375
2014-11-19,1.0731340471791406,1.0878476177329375,1.0929379320705805
2014-11-20,1.0748391452491146,1.087783971080876,1.0927386703418451
2014-11-21,1.08137957651383,1.0906766383861501,1.0947714218870612
2014-11-24,1.0903356540154217,1.1032417306794347,1.1072492874714914
2014-11-25,1.096587380872173,1.106407140801842,1.1098831033452654
2014-11-26,1.0962146168782607,1.1054412974813264,1.108688271854744
2014-11-27,1.0998306530181559,1.1077645728148848,1.1106098173321446
2014-11-28,1.101896551348598,1.1097465738627328,1.1118307085398411
2014-12-01,1.090770052800256,1.1050157763394866,1.1081581407133414
2014-12-02,1.1080845730480193,1.1147637841661144,1.115555506553783
2014-12-03,1.1104226293195067,1.1149393867563746,1.1153533565662905
2014-12-04,1.1247022212849291,1.1234873061848025,1.1214119792791746
2014-12-05,1.1200301845783387,1.1151193996689615,1.111800108895106
2014-12-08,1.1265406874704427,1.1200439493287286,1.115242823131117
2014-12-09,1.1048169827117087,1.1071989906338513,1.1054668988414955
2014-12-10,1.126944240084591,1.1195359068384156,1.1148658005374874
2014-12-11,1.1260041578495972,1.1211424166754984,1.1173774545211055
2014-12-12,1.129472503386142,1.1243814177502727,1.1208737526335226
2014-12-15,1.134418772890947,1.1251898673294873,1.120616049959005
2014-12-16,1.1308783101492088,1.1248721783721285,1.1198593777480739
2014-12-17,1.1299261653336563,1.1275107512472464,1.1225545484747426
2014-12-18,1.1262506840978346,1.1252105669447054,1.1203726712158342
2014-12-19,1.1334143747096734,1.1318598975645735,1.1262905923692266
2014-12-22,1.129899563881048,1.1327810186942697,1.1277218242793836
2014-12-23,1.1147611962964246,1.1215809163428034,1.1176192965991307
2014-12-24,1.1117463758749064,1.1181486009770192,1.1146637741672656
2014-12-25,1.1235469505342095,1.1291269288545531,1.1247174342688326
2014-12-26,1.1340064745544787,1.1355857481633724,1.1295890466210898
2014-12-29,1.1325876810680395,1.1360388101137826,1.130580386374415
2014-12-30,1.130516774877447,1.1338734658703453,1.1282868380838162
2014-12-31,1.1391177088550155,1.1390469323726395,1.131909446990637
2015-01-05,1.1413815688854854,1.1391337485503132,1.1319993929808654
2015-01-06,1.1473159869096285,1.1439908373358736,1.136490509980013
2015-01-07,1.1451006976678675,1.1417888176212063,1.1343557414801624
2015-01-08,1.1380303090758528,1.137068229724784,1.1300723537192998
2015-01-09,1.1340012434537707,1.1366409703168676,1.1299788702483304
2015-01-12,1.1282747759223897,1.1338771993733925,1.127408053853426
2015-01-13,1.126455004341262,1.1345245922376492,1.1283220728558239
2015-01-14,1.1175949118762438,1.1296164620475084,1.124006685000644
2015-01-15,1.128679507507642,1.137659759393807,1.1317337815909754
2015-01-16,1.1339236135601953,1.14211376488384,1.135895952446696
2015-01-19,1.114056983799484,1.1365944988677283,1.1314761659698023
2015-01-20,1.1241452532235516,1.1415263561264322,1.1359181539317174
2015-01-21,1.1421909301723332,1.151428183481748,1.1446373215834196
2015-01-22,1.1459171427814019,1.1535878592906013,1.1467644140138702
2015-01-23,1.1437590590678763,1.153136919403911,1.1463294819772634
2015-01-26,1.143371732691871,1.152720585183641,1.1460520712831168
2015-01-27,1.1440599114106351,1.1527849567549964,1.1463531179279125
2015-01-28,1.140119727754818,1.1500126271173756,1.1435961157605092
2015-01-29,1.1353190307343966,1.146961970694728,1.140766004786765
2015-01-30,1.1257180264709283,1.1400616319263095,1.134577530718085
2015-02-02,1.1247168574974002,1.1413999065842193,1.136051933252436
2015-02-03,1.1386050175027818,1.1490836818434182,1.14310178596173
2015-02-04,1.137357475261919,1.1492881193311704,1.1432217497851713
2015-02-05,1.1350990883377807,1.1514433090440575,1.1456570033071944
2015-02-06,1.1292998792866251,1.1467593319959668,1.1411358738978676
2015-02-09,1.1260127899101278,1.144920514459647,1.1394991037205802
2015-02-10,1.1327177665580737,1.1477469720368816,1.1420815540414024
2015-02-11,1.1347291094453535,1.149332383355308,1.1435915932860317
2015-02-12,1.1368314016445564,1.1510572486161565,1.1452251304040932
2015-02-13,1.149364488775968,1.1579403738215237,1.1514853223644967
2015-02-16,1.1564903133773852,1.1631532557366095,1.156394413113292
2015-02-17,1.161315912971338,1.1668727867147566,1.159863778589677
2015-02-25,1.158880100492204,1.1666377062992874,1.1597284268803207
2015-02-26,1.1727336320339472,1.1716292282346985,1.1639240293460709
2015-02-27,1.1757291340280251,1.1718809199647109,1.1638797063059618
2015-03-02,1.1854329910396868,1.1769967588043488,1.1685058941392248
2015-03-03,1.1732608827209123,1.1689440430338236,1.1608518543581956
2015-03-04,1.1755633048390448,1.1691227391641934,1.1608458834327935
2015-03-05,1.1684962836272885,1.1638206980684127,1.155737633104547
2015-03-06,1.161506730644021,1.1579655926330454,1.1501797180701567
2015-03-09,1.1673354813753363,1.1589860088399653,1.150773879262459
2015-03-10,1.1652025210029104,1.1577624271365556,1.1494948994086056
2015-03-11,1.1672588512875468,1.1609624836055374,1.1527021789384138
2015-03-12,1.1751562742046584,1.1655515807352903,1.156996303997705
2015-03-13,1.1769934948876213,1.1635360248967255,1.154801056347748
2015-03-16,1.1851761822497746,1.1650938344883266,1.1558935294611221
2015-03-17,1.1870469300415012,1.1631199418071732,1.1536688941078572
2015-03-18,1.1901607792798985,1.1644806550476992,1.1548232093315092
2015-03-19,1.1940124498097056,1.1656453259720378,1.1557223191109918
2015-03-20,1.2005483403933297,1.1702799790498035,1.1601340538040552
2015-03-23,1.2182530690195887,1.1783438530984192,1.167341934702816
2015-03-24,1.2246368228039486,1.1823464876626923,1.170988152318468
2015-03-25,1.220453985330704,1.179907427085632,1.1686840199735966
2015-03-26,1.220200593046936,1.1787613604007512,1.1676994616061056
2015-03-27,1.220210751421607,1.1764703528751317,1.1653600341701924
2015-03-30,1.225582750062052,1.1754324729646148,1.1640262996547952
2015-03-31,1.2197143188758082,1.1712131957300482,1.1599574542836593
2015-04-01,1.2291300888989942,1.1760987085057089,1.1648202472939977
2015-04-02,1.2376956997762472,1.183773942803526,1.172553140079984
2015-04-03,1.2418397181254455,1.1858517463403275,1.1747870892727321
2015-04-07,1.2539077831008847,1.1918775329955387,1.1811444600431005
2015-04-08,1.252287806588875,1.1876677789626329,1.1770641949484617
2015-04-09,1.241061055255689,1.179157570525182,1.1687392702040522
2015-04-10,1.2493103984511353,1.183185241941325,1.172979504413944
2015-04-13,1.2620274929193727,1.19049788941139,1.1804584884706593
2015-04-14,1.2644211241722587,1.1927936402679329,1.182565023501823
2015-04-15,1.2575487673097643,1.1902532401689534,1.1795878597051683
2015-04-16,1.2723696155923225,1.198792705079137,1.1881546700478116
2015-04-17,1.2789635568146795,1.2019566982962093,1.1913019961398685
2015-04-20,1.2766483590831965,1.2056926955121514,1.194878148463057
2015-04-21,1.2895243902711084,1.2157073725435963,1.2047656344643582
2015-04-22,1.3021018038330727,1.2217925539970385,1.2111167222576085
2015-04-23,1.3004194135327432,1.2195494198650143,1.208821364476676
2015-04-24,1.3008066912610887,1.2198268453269985,1.209253732529497
2015-04-27,1.3129348787947588,1.227546549797356,1.2167790905565525
2015-04-28,1.305842705118125,1.2243600380655875,1.2132279924688671
2015-04-29,1.3078700877010672,1.22601508269382,1.2152046122307678
2015-04-30,1.3143915837321098,1.231150515736073,1.2202432026380488
2015-05-04,1.3220897885330862,1.2341043070329027,1.2236077438738593
2015-05-05,1.3048991063785782,1.2260686096918003,1.215679788855675
2015-05-06,1.3051273810293686,1.225282605156774,1.2152611077888409
2015-05-07,1.2918181505187123,1.2176460327961556,1.2075438027458167
2015-05-08,1.300507125929619,1.220509952539609,1.2108910072391577
2015-05-11,1.3180883636247716,1.2292924815982327,1.219808001879561
2015-05-12,1.3221826493116902,1.229851595590899,1.2205961035405053
2015-05-13,1.3214713293364202,1.2290303029104575,1.2200443943981314
2015-05-14,1.3219565042211405,1.2300554087392048,1.2209781077606945
2015-05-15,1.317866105432877,1.2283545633312145,1.2193703628290493
2015-05-18,1.320689188541813,1.2286018054882442,1.220037160802327
2015-05-19,1.327472382800367,1.229370499394779,1.2207798611531502
2015-05-20,1.3238753761621265,1.2259067633254155,1.217274372407786
2015-05-21,1.3378896709078114,1.2325273631754778,1.2243008483146867
2015-05-22,1.3488480010112363,1.23733336828354,1.2291573026362772
2015-05-25,1.3566904142794194,1.2393164834632113,1.2310911255791266
2015-05-26,1.3675727563357845,1.2425996439015667,1.2347680137182035
2015-05-27,1.3708422202194528,1.2432375615449063,1.2355121886119524
2015-05-28,1.3380785352522275,1.2268346659503722,1.2188696684341895
2015-05-29,1.3426292306795764,1.2276048871180134,1.219742483580061
2015-06-01,1.3625846350159694,1.2311661410328985,1.2226962390724903
2015-06-02,1.3791874273227476,1.239375472527681,1.230752182659983
2015-06-03,1.3788274674222156,1.2390831144105283,1.2304630450419014
2015-06-04,1.381079747242594,1.2402955378747513,1.2315271572186084
2015-06-05,1.3823273281512336,1.2402400937761027,1.2312948684925096
2015-06-08,1.384703986991003,1.2420105703731747,1.232949824756479
2015-06-09,1.3843338108682304,1.2431495916398256,1.234103949154596
2015-06-10,1.3886962972323156,1.243599544711434,1.2345914154790192
2015-06-11,1.3888248533772434,1.2414326773429962,1.2324420125788127
2015-06-12,1.3873639578379455,1.238441701361591,1.229072172356218
2015-06-15,1.374177681363153,1.2321864836594905,1.222937167714617
2015-06-16,1.3591431518298762,1.228084402409415,1.2192057719261988
2015-06-17,1.370117200208303,1.2324995083348476,1.2234274940372638
2015-06-18,1.352594777905695,1.2277654782035528,1.218993575034002
2015-06-19,1.3245183169180426,1.2190452151288416,1.2108597410215864
2015-06-23,1.3352886778559359,1.2222848996715054,1.2141149757327783
2015-06-24,1.3480853530202683,1.2286684504681633,1.2201907471504982
2015-06-25,1.3278281061070831,1.2194242131214588,1.211283212199961
2015-06-26,1.29688528762736,1.2095393826008145,1.2021668596167217
2015-06-29,1.2815077255387033,1.2058809011606992,1.1987671759044503
2015-06-30,1.2957070956723622,1.206903480838043,1.1991736223971043
2015-07-01,1.2779715894741697,1.2055690053020232,1.1981872509541442
2015-07-02,1.2630410446837697,1.2031660692523822,1.1959830921205499
2015-07-03,1.2405974970269373,1.199978237884473,1.193231888814527
2015-07-06,1.2339546580227132,1.1982869270270229,1.191679177446735
2015-07-07,1.2150003268893392,1.1944470333931183,1.1882966477782342
2015-07-08,1.1699155832152661,1.1749329374410786,1.1699150720017435
2015-07-09,1.2121276291170309,1.194075553891442,1.187976350558096
2015-07-10,1.2380351360159765,1.1994722124371506,1.192937003627749
2015-07-13,1.2456975918240467,1.1993705852627479,1.1927536936852907
2015-07-14,1.2475993577428355,1.1996714937054829,1.1931368560714848
2015-07-15,1.2308203630740036,1.1959837967056832,1.189640784375427
2015-07-16,1.2343927477350742,1.1960517919723739,1.1896929624153516
2015-07-17,1.2464633518929735,1.1973252284101732,1.1907362657810918
2015-07-20,1.245037672109047,1.1938142087102743,1.1874650844740557
2015-07-21,1.2479890677987613,1.1934317076953742,1.1871105011383254
2015-07-22,1.247572161433789,1.1915912873550114,1.1854708263235842
2015-07-23,1.258122529589179,1.195390376210189,1.1890998841244842
2015-07-24,1.2448300530630163,1.1899868850701476,1.184075456921748
2015-07-27,1.2070969459106125,1.180930892670819,1.1754860382865946
2015-07-28,1.2019810753934683,1.1806753202820843,1.1752747790662672
2015-07-29,1.2199447205019667,1.1864715372663055,1.1807601460219082
2015-07-30,1.2085782572706805,1.1838602106196132,1.1783386985000184
2015-07-31,1.203186809517861,1.1796802940783127,1.1743083127770477
2015-08-03,1.1914577765290935,1.174552420079338,1.1696276317449572
2015-08-04,1.212094171231973,1.1806737699775798,1.174987591983152
2015-08-05,1.2079146964213978,1.1805397467647987,1.1748674716777445
2015-08-06,1.2020939878205459,1.178066526523345,1.172756365558099
2015-08-07,1.212817277789116,1.1812868878865779,1.1757012714474586
2015-08-10,1.2382194840923093,1.1879150806495027,1.1810439680150422
2015-08-11,1.2445817223514264,1.1896392055897942,1.1817190324101439
2015-08-12,1.2455334003323435,1.1915403217074794,1.1830565796185837
2015-08-13,1.2542467267538628,1.1933870564241844,1.1846940397594052
2015-08-14,1.250349998619342,1.1923061978099454,1.184214155053492
2015-08-17,1.253859181856411,1.1926264263919315,1.1844671076834306
2015-08-18,1.2201118722800657,1.1851951202176445,1.178448154925042
2015-08-19,1.2293837449038896,1.1866928942557176,1.179499740975037
2015-08-20,1.2150589463861032,1.183353837657177,1.1767728949312153
2015-08-21,1.1998945590859134,1.1844450251578813,1.1784499122561425
2015-08-24,1.157653505817476,1.174519843826246,1.1706742349481698
2015-08-25,1.1292530511050136,1.1712490502069957,1.168968097635395
2015-08-26,1.126238297709838,1.1712814259767226,1.1693690311162657
2015-08-27,1.1473150293476333,1.1772586819747992,1.1742397744760082
2015-08-28,1.1685114506259313,1.183939619771223,1.180091538383439
2015-08-31,1.1608991125331838,1.184366556254147,1.1813542885196762
2015-09-01,1.1566441731855504,1.1883470733628536,1.1856241363559292
2015-09-02,1.1524465573715597,1.1872868116397626,1.1846285462169894
2015-09-07,1.142762714111264,1.184300780833536,1.1822490961518948
2015-09-08,1.154747309149192,1.1827951781244357,1.1799398653558129
2015-09-09,1.1699308012781393,1.1881496974223076,1.1844798696909051
2015-09-10,1.164523137292853,1.186416294003618,1.1827602108506607
2015-09-11,1.1673408746064544,1.188052420910678,1.1843299968209946
2015-09-14,1.1501270880601089,1.186691523845331,1.1838928339330077
2015-09-15,1.1343702428830342,1.1845736063333006,1.1826071751725233
2015-09-16,1.158063750235217,1.1901980891444957,1.187157378371402
2015-09-17,1.1526307711407309,1.1896478603460394,1.186787068663096
2015-09-18,1.1525796631839345,1.1887314915482279,1.186002134023904
2015-09-21,1.1614807669535876,1.1903038149721006,1.1873152581087907
2015-09-22,1.1611754200174216,1.1889252671265658,1.1860406576910458
2015-09-23,1.1524222017147014,1.1859690110331444,1.1834383503032877
2015-09-24,1.1552945651939204,1.1866991939547147,1.1841664000682999
2015-09-25,1.147023607607545,1.1860564656760766,1.1838434971212712
2015-09-28,1.146860689690786,1.1842211436327772,1.1822504614590956
2015-09-29,1.1355726714799068,1.1814850963067114,1.180265485773708
2015-09-30,1.1410635986072022,1.184846952754667,1.183316135055626
2015-10-08,1.1606242941138287,1.1916374057711354,1.18899025422907
2015-10-09,1.1726916273485744,1.1987602431416304,1.1954033498034464
2015-10-12,1.1925690228677586,1.205652264151437,1.2014892184599097
2015-10-13,1.190003771635639,1.204794331574002,1.2012788086569453
2015-10-14,1.1881716537554448,1.21031288906779,1.2072995241248987
2015-10-15,1.200381071946571,1.2118757759459817,1.2081238652508435
2015-10-16,1.2020179314600357,1.2079099298934954,1.2040226104880154
2015-10-19,1.198672770443485,1.2061363743277753,1.2025356679358241
2015-10-20,1.2034757680877097,1.2090718555816766,1.2057169592189327
2015-10-21,1.1847499448238132,1.2071997632530367,1.204815505422848
2015-10-22,1.1954189397489017,1.2085060262929601,1.205549041963931
